Codmun6,Codmun7,cidade,regiao_metropolitana,uf,regiao,veiculos_mapeados,vei100milh,pais,POP,IDHM,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,RDPC
411520,4115200,MARINGÁ,n/d,PR,Sul,13,3.7,Brasil,354512,0.808,0.691,0.768,0.852,0.806,1202.63
420910,4209102,JOINVILLE,n/d,SC,Sul,12,2.3,Brasil,512406,0.809,0.709,0.749,0.889,0.795,1126.74
330100,3301009,CAMPOS DOS GOYTACAZES,n/d,RJ,Sudeste,11,2.4,Brasil,460592,0.716,0.555,0.619,0.83,0.715,682.59
410480,4104808,CASCAVEL,n/d,PR,Sul,11,3.9,Brasil,281772,0.782,0.63,0.728,0.846,0.776,1003.38
521150,5211503,ITUMBIARA,n/d,GO,Centro-Oeste,11,11.9,Brasil,92229,0.752,0.556,0.682,0.838,0.744,821.43
110012,1100122,JI-PARANÁ,n/d,RO,Norte,11,9.5,Brasil,115896,0.714,0.532,0.617,0.81,0.728,743.35
431440,4314407,PELOTAS,n/d,RS,Sul,11,3.4,Brasil,326650,0.739,0.58,0.632,0.844,0.758,894.35
354850,3548500,SANTOS,n/d,SP,Sudeste,11,2.6,Brasil,416553,0.84,0.758,0.807,0.852,0.861,1693.65
317010,3170107,UBERABA,n/d,MG,Sudeste,11,3.8,Brasil,292644,0.772,0.63,0.705,0.845,0.772,978.01
431690,4316907,SANTA MARIA,n/d,RS,Sul,10,3.9,Brasil,258667,0.784,0.683,0.715,0.848,0.795,1127.25
317020,3170206,UBERLÂNDIA,n/d,MG,Sudeste,10,1.7,Brasil,600747,0.789,0.646,0.716,0.885,0.776,1001.45
350600,3506003,BAURU,n/d,SP,Sudeste,9,2.7,Brasil,339422,0.801,0.672,0.752,0.854,0.8,1163.86
140010,1400100,BOA VISTA,n/d,RR,Norte,9,3.2,Brasil,281538,0.752,0.687,0.708,0.816,0.737,786.55
430510,4305108,CAXIAS DO SUL,n/d,RS,Sul,9,2.1,Brasil,433304,0.782,0.668,0.686,0.86,0.812,1253.93
500370,5003702,DOURADOS,n/d,MS,Centro-Oeste,9,4.6,Brasil,194084,0.747,0.587,0.657,0.843,0.753,866.4
351620,3516200,FRANCA,n/d,SP,Sudeste,9,2.8,Brasil,317558,0.78,0.631,0.753,0.842,0.749,846.57
160030,1600303,MACAPÁ,n/d,AP,Norte,9,2.3,Brasil,395465,0.733,0.679,0.663,0.82,0.723,717.88
411990,4119905,PONTA GROSSA,n/d,PR,Sul,9,2.9,Brasil,309810,0.763,0.614,0.703,0.837,0.755,877.1
291080,2910800,FEIRA DE SANTANA,n/d,BA,Nordeste,8,1.4,Brasil,552741,0.712,0.576,0.619,0.82,0.71,662.24
240800,2408003,MOSSORÓ,n/d,RN,Nordeste,8,3.1,Brasil,258460,0.72,0.565,0.663,0.811,0.694,600.28
354980,3549805,SÃO JOSÉ DO RIO PRETO,n/d,SP,Sudeste,8,2.0,Brasil,405342,0.797,0.661,0.748,0.846,0.801,1169.16
355410,3554102,TAUBATÉ,n/d,SP,Sudeste,8,2.9,Brasil,276215,0.8,0.682,0.746,0.883,0.778,1011.95
520110,5201108,ANÁPOLIS,n/d,GO,Centro-Oeste,7,2.1,Brasil,333067,0.737,0.609,0.66,0.822,0.737,785.17
350280,3502804,ARAÇATUBA,n/d,SP,Sudeste,7,3.9,Brasil,180537,0.788,0.643,0.744,0.841,0.782,1036.09
260410,2604106,CARUARU,n/d,PE,Nordeste,7,2.2,Brasil,313111,0.677,0.468,0.569,0.799,0.681,553.99
312230,3122306,DIVINÓPOLIS,n/d,MG,Sudeste,7,3.3,Brasil,211866,0.764,0.593,0.702,0.844,0.753,868.57
312770,3127701,GOVERNADOR VALADARES,n/d,MG,Sudeste,7,2.7,Brasil,261663,0.727,0.549,0.644,0.834,0.714,678.74
410940,4109401,GUARAPUAVA,n/d,PR,Sul,7,4.2,Brasil,165849,0.731,0.519,0.628,0.853,0.73,750.09
291480,2914802,ITABUNA,n/d,BA,Nordeste,7,3.4,Brasil,203181,0.712,0.576,0.643,0.807,0.695,605.12
313240,3132404,ITAJUBÁ,n/d,MG,Sudeste,7,7.8,Brasil,89914,0.787,0.645,0.718,0.884,0.767,948.2
313420,3134202,ITUIUTABA,n/d,MG,Sudeste,7,7.2,Brasil,96689,0.739,0.513,0.644,0.84,0.745,824.46
172100,1721000,PALMAS,n/d,TO,Norte,7,3.1,Brasil,225432,0.788,0.746,0.749,0.827,0.789,1087.35
314800,3148004,PATOS DE MINAS,n/d,MG,Sudeste,7,5.1,Brasil,138003,0.765,0.576,0.698,0.855,0.749,843.57
330390,3303906,PETRÓPOLIS,n/d,RJ,Sudeste,7,2.4,Brasil,294326,0.745,0.566,0.639,0.847,0.763,922.49
120040,1200401,RIO BRANCO,n/d,AC,Norte,7,2.1,Brasil,333052,0.727,0.607,0.661,0.798,0.729,744.67
431560,4315602,RIO GRANDE,n/d,RS,Sul,7,3.6,Brasil,195482,0.744,0.584,0.637,0.861,0.752,859.2
354890,3548906,SÃO CARLOS,n/d,SP,Sudeste,7,3.2,Brasil,220666,0.805,0.693,0.766,0.863,0.788,1079.45
350210,3502101,ANDRADINA,n/d,SP,Sudeste,6,11.1,Brasil,54242,0.779,0.58,0.702,0.885,0.762,919.36
350330,3503307,ARARAS,n/d,SP,Sudeste,6,5.1,Brasil,117824,0.781,0.617,0.728,0.859,0.763,921.76
350550,3505500,BARRETOS,n/d,SP,Sudeste,6,5.4,Brasil,111603,0.789,0.628,0.738,0.875,0.762,917
330070,3300704,CABO FRIO,n/d,RJ,Sudeste,6,3.2,Brasil,185301,0.735,0.606,0.64,0.836,0.743,815.75
410430,4104303,CAMPO MOURÃO,n/d,PR,Sul,6,6.9,Brasil,86898,0.757,0.575,0.689,0.841,0.749,843.42
351550,3515509,FERNANDÓPOLIS,n/d,SP,Sudeste,6,9.3,Brasil,64444,0.797,0.595,0.758,0.872,0.767,944
410830,4108304,FOZ DO IGUAÇU,n/d,PR,Sul,6,2.4,Brasil,254276,0.751,0.591,0.661,0.858,0.748,842.26
431020,4310207,IJUÍ,n/d,RS,Sul,6,7.7,Brasil,77957,0.781,0.586,0.707,0.858,0.786,1066.65
291360,2913606,ILHÉUS,n/d,BA,Nordeste,6,3.3,Brasil,183184,0.69,0.528,0.59,0.808,0.688,579.46
420820,4208203,ITAJAÍ,n/d,SC,Sul,6,3.3,Brasil,182637,0.795,0.646,0.73,0.884,0.778,1014
521190,5211909,JATAÍ,n/d,GO,Centro-Oeste,6,6.9,Brasil,87041,0.757,0.542,0.656,0.856,0.774,987.04
352690,3526902,LIMEIRA,n/d,SP,Sudeste,6,2.2,Brasil,275032,0.775,0.61,0.719,0.852,0.761,910.85
320320,3203205,LINHARES,n/d,ES,Sudeste,6,4.3,Brasil,139823,0.724,0.531,0.63,0.834,0.721,711.38
314330,3143302,MONTES CLAROS,n/d,MG,Sudeste,6,1.7,Brasil,359278,0.77,0.646,0.744,0.868,0.707,650.62
330330,3303302,NITERÓI,RM Rio de Janeiro,RJ,Sudeste,6,1.2,Brasil,482950,0.837,0.794,0.773,0.854,0.887,2000.29
431340,4313409,NOVO HAMBURGO,RM Porto Alegre,RS,Sul,6,2.5,Brasil,237941,0.747,0.552,0.629,0.852,0.778,1011.62
431410,4314100,PASSO FUNDO,n/d,RS,Sul,6,3.3,Brasil,183407,0.776,0.663,0.699,0.849,0.787,1068.95
354140,3541406,PRESIDENTE PRUDENTE,n/d,SP,Sudeste,6,2.9,Brasil,205558,0.806,0.674,0.774,0.858,0.788,1080.22
150680,1506807,SANTARÉM,n/d,PA,Norte,6,2.0,Brasil,293064,0.691,0.569,0.648,0.807,0.632,409.07
431750,4317509,SANTO ÂNGELO,n/d,RS,Sul,6,7.9,Brasil,75626,0.772,0.58,0.696,0.863,0.765,936.27
354990,3549904,SÃO JOSÉ DOS CAMPOS,n/d,SP,Sudeste,6,1.0,Brasil,627707,0.807,0.703,0.764,0.855,0.804,1190.96
320490,3204906,SÃO MATEUS,n/d,ES,Sudeste,6,5.5,Brasil,108223,0.735,0.557,0.655,0.843,0.719,699.99
500830,5008305,TRÊS LAGOAS,n/d,MS,Centro-Oeste,6,5.9,Brasil,101171,0.744,0.579,0.645,0.849,0.752,863.66
412810,4128104,UMUARAMA,n/d,PR,Sul,6,6.0,Brasil,99898,0.761,0.567,0.698,0.836,0.755,880.6
320520,3205200,VILA VELHA,n/d,ES,Sudeste,6,1.5,Brasil,411491,0.8,0.717,0.734,0.864,0.807,1211.79
293330,2933307,VITÓRIA DA CONQUISTA,n/d,BA,Nordeste,6,2.0,Brasil,304599,0.678,0.493,0.581,0.788,0.681,555.66
350010,3500105,ADAMANTINA,n/d,SP,Sudeste,5,14.9,Brasil,33490,0.79,0.608,0.75,0.852,0.772,975.43
350160,3501608,AMERICANA,n/d,SP,Sudeste,5,2.4,Brasil,209811,0.811,0.651,0.76,0.876,0.8,1161.68
350190,3501905,AMPARO,n/d,SP,Sudeste,5,7.6,Brasil,65521,0.785,0.592,0.711,0.871,0.78,1027.6
310350,3103504,ARAGUARI,n/d,MG,Sudeste,5,4.6,Brasil,109297,0.773,0.585,0.716,0.871,0.74,798.63
270030,2700300,ARAPIRACA,n/d,AL,Nordeste,5,2.3,Brasil,212874,0.649,0.42,0.549,0.78,0.638,423.28
410150,4101507,ARAPONGAS,n/d,PR,Sul,5,4.8,Brasil,103954,0.748,0.567,0.669,0.834,0.751,855.02
350400,3504008,ASSIS,n/d,SP,Sudeste,5,5.4,Brasil,93038,0.805,0.689,0.781,0.865,0.771,967.39
350450,3504503,AVARÉ,n/d,SP,Sudeste,5,6.2,Brasil,80833,0.767,0.582,0.695,0.866,0.751,854.42
430160,4301602,BAGÉ,n/d,RS,Sul,5,4.3,Brasil,116108,0.74,0.585,0.647,0.848,0.739,795.56
420200,4202008,BALNEÁRIO CAMBORIÚ,n/d,SC,Sul,5,4.7,Brasil,107149,0.845,0.763,0.789,0.894,0.854,1625.59
310560,3105608,BARBACENA,n/d,MG,Sudeste,5,4.0,Brasil,124847,0.769,0.569,0.687,0.881,0.751,854.27
430210,4302105,BENTO GONÇALVES,n/d,RS,Sul,5,4.7,Brasil,106666,0.778,0.614,0.695,0.842,0.805,1196.56
350650,3506508,BIRIGUI,n/d,SP,Sudeste,5,4.6,Brasil,108248,0.78,0.608,0.734,0.869,0.743,812.51
350750,3507506,BOTUCATU,n/d,SP,Sudeste,5,3.9,Brasil,126813,0.8,0.653,0.746,0.869,0.79,1089.1
430300,4303004,CACHOEIRA DO SUL,n/d,RS,Sul,5,6.0,Brasil,83072,0.742,0.539,0.648,0.854,0.739,793.67
320120,3201209,CACHOEIRO DE ITAPEMIRIM,n/d,ES,Sudeste,5,2.6,Brasil,188790,0.746,0.561,0.677,0.837,0.733,763.71
250370,2503704,CAJAZEIRAS,n/d,PB,Nordeste,5,8.6,Brasil,58122,0.679,0.442,0.574,0.815,0.668,511.56
250400,2504009,CAMPINA GRANDE,n/d,PB,Nordeste,5,1.3,Brasil,382571,0.72,0.574,0.654,0.812,0.702,630.03
150240,1502400,CASTANHAL,RM Belém,PA,Norte,5,2.9,Brasil,172265,0.673,0.536,0.582,0.8,0.654,467.32
351110,3511102,CATANDUVA,n/d,SP,Sudeste,5,4.5,Brasil,112210,0.785,0.611,0.74,0.853,0.767,945.05
311830,3118304,CONSELHEIRO LAFAIETE,n/d,MG,Sudeste,5,4.3,Brasil,116043,0.761,0.603,0.697,0.86,0.736,781.59
500320,5003207,CORUMBÁ,n/d,MS,Centro-Oeste,5,4.9,Brasil,102596,0.7,0.546,0.586,0.834,0.701,627.1
230410,2304103,CRATEÚS,n/d,CE,Nordeste,5,6.9,Brasil,72499,0.644,0.388,0.55,0.787,0.618,373.18
230420,2304202,CRATO,n/d,CE,Nordeste,5,4.1,Brasil,120655,0.713,0.568,0.673,0.822,0.655,470.46
312160,3121605,DIAMANTINA,n/d,MG,Sudeste,5,11.0,Brasil,45453,0.716,0.513,0.632,0.839,0.693,597.41
351440,3514403,DRACENA,n/d,SP,Sudeste,5,11.9,Brasil,41992,0.776,0.58,0.737,0.842,0.752,862.86
312610,3126109,FORMIGA,n/d,MG,Sudeste,5,7.8,Brasil,64484,0.755,0.507,0.676,0.874,0.729,746.8
410840,4108403,FRANCISCO BELTRÃO,n/d,PR,Sul,5,6.4,Brasil,77938,0.774,0.609,0.726,0.844,0.758,895.36
260600,2606002,GARANHUNS,n/d,PE,Nordeste,5,3.9,Brasil,128786,0.664,0.466,0.556,0.795,0.662,492.44
313130,3131307,IPATINGA,n/d,MG,Sudeste,5,2.1,Brasil,238052,0.771,0.625,0.705,0.864,0.752,862.91
313170,3131703,ITABIRA,n/d,MG,Sudeste,5,4.6,Brasil,109507,0.756,0.576,0.678,0.873,0.729,744.61
230640,2306405,ITAPIPOCA,n/d,CE,Nordeste,5,4.3,Brasil,115450,0.64,0.456,0.613,0.761,0.562,264.08
352530,3525300,JAÚ,n/d,SP,Sudeste,5,3.8,Brasil,130260,0.778,0.572,0.693,0.886,0.768,951.17
291840,2918407,JUAZEIRO,n/d,BA,Nordeste,5,2.5,Brasil,197031,0.677,0.511,0.594,0.796,0.657,476.58
230730,2307304,JUAZEIRO DO NORTE,n/d,CE,Nordeste,5,2.0,Brasil,248222,0.694,0.528,0.642,0.81,0.644,439.53
420930,4209300,LAGES,n/d,SC,Sul,5,3.2,Brasil,156106,0.77,0.608,0.697,0.867,0.755,878.34
352710,3527108,LINS,n/d,SP,Sudeste,5,7.1,Brasil,70592,0.786,0.657,0.733,0.869,0.762,919.53
352900,3529005,MARÍLIA,n/d,SP,Sudeste,5,2.3,Brasil,213999,0.798,0.673,0.776,0.854,0.768,953.2
353470,3534708,OURINHOS,n/d,SP,Sudeste,5,4.9,Brasil,102702,0.778,0.601,0.727,0.859,0.753,868.91
314700,3147006,PARACATU,n/d,MG,Sudeste,5,5.9,Brasil,84327,0.744,0.556,0.685,0.854,0.704,637.8
314790,3147907,PASSOS,n/d,MG,Sudeste,5,4.7,Brasil,105700,0.756,0.525,0.658,0.886,0.741,802.97
220800,2208007,PICOS,n/d,PI,Nordeste,5,6.9,Brasil,72941,0.698,0.499,0.621,0.8,0.684,563.88
431710,4317103,SANT'ANA DO LIVRAMENTO,n/d,RS,Sul,5,6.1,Brasil,82020,0.727,0.573,0.636,0.846,0.715,685.04
431680,4316808,SANTA CRUZ DO SUL,n/d,RS,Sul,5,4.3,Brasil,117169,0.773,0.619,0.693,0.852,0.782,1036.87
355220,3552205,SOROCABA,n/d,SP,Sudeste,5,0.9,Brasil,581667,0.798,0.677,0.762,0.843,0.792,1107.19
251620,2516201,SOUSA,n/d,PB,Nordeste,5,7.7,Brasil,65340,0.668,0.41,0.567,0.814,0.645,443.81
412770,4127700,TOLEDO,n/d,PR,Sul,5,4.2,Brasil,118908,0.768,0.586,0.702,0.855,0.755,876.72
421870,4218707,TUBARÃO,n/d,SC,Sul,5,5.2,Brasil,96823,0.796,0.648,0.74,0.866,0.788,1077.62
412820,4128203,UNIÃO DA VITÓRIA,n/d,PR,Sul,5,9.5,Brasil,52491,0.74,0.562,0.68,0.837,0.713,674.29
432240,4322400,URUGUAIANA,n/d,RS,Sul,5,4.0,Brasil,124283,0.744,0.606,0.661,0.863,0.722,714.26
410140,4101408,APUCARANA,n/d,PR,Sul,4,3.3,Brasil,120486,0.748,0.548,0.668,0.845,0.741,804.81
230110,2301109,ARACATI,n/d,CE,Nordeste,4,5.8,Brasil,68841,0.655,0.461,0.624,0.742,0.607,349.26
350320,3503208,ARARAQUARA,n/d,SP,Sudeste,4,1.9,Brasil,206646,0.815,0.687,0.782,0.877,0.788,1080.66
260110,2601102,ARARIPINA,n/d,PE,Nordeste,4,5.2,Brasil,77085,0.602,0.321,0.467,0.785,0.595,324.01
310420,3104205,ARCOS,n/d,MG,Sudeste,4,11.0,Brasil,36383,0.749,0.536,0.671,0.874,0.717,691.16
410210,4102109,ASTORGA,n/d,PR,Sul,4,16.3,Brasil,24595,0.747,0.498,0.675,0.818,0.754,875.14
210005,2100055,AÇAILÂNDIA,n/d,MA,Nordeste,4,3.9,Brasil,103752,0.672,0.464,0.602,0.785,0.643,438.56
210140,2101400,BALSAS,n/d,MA,Nordeste,4,4.8,Brasil,83302,0.687,0.514,0.597,0.807,0.674,531.6
230210,2302107,BATURITÉ,n/d,CE,Nordeste,4,12.1,Brasil,33191,0.619,0.41,0.548,0.753,0.574,284.88
310740,3107406,BOM DESPACHO,n/d,MG,Sudeste,4,8.8,Brasil,45489,0.75,0.522,0.661,0.861,0.742,809.9
420290,4202909,BRUSQUE,n/d,SC,Sul,4,3.8,Brasil,104887,0.795,0.591,0.707,0.894,0.794,1116.93
240200,2402006,CAICÓ,n/d,RN,Nordeste,4,6.4,Brasil,62116,0.71,0.499,0.619,0.824,0.703,637.13
520450,5204508,CALDAS NOVAS,n/d,GO,Centro-Oeste,4,5.7,Brasil,69852,0.733,0.573,0.64,0.832,0.739,794.78
230260,2302602,CAMOCIM,n/d,CE,Nordeste,4,6.7,Brasil,59871,0.62,0.395,0.578,0.729,0.565,269
230280,2302800,CANINDÉ,n/d,CE,Nordeste,4,5.4,Brasil,74224,0.612,0.363,0.526,0.765,0.571,278.9
420380,4203808,CANOINHAS,n/d,SC,Sul,4,7.6,Brasil,52405,0.757,0.567,0.692,0.874,0.717,692.87
420430,4204301,CONCÓRDIA,n/d,SC,Sul,4,5.9,Brasil,68285,0.8,0.599,0.756,0.872,0.777,1009.49
410640,4106407,CORNÉLIO PROCÓPIO,n/d,PR,Sul,4,8.6,Brasil,46608,0.759,0.593,0.692,0.848,0.746,828.19
430610,4306106,CRUZ ALTA,n/d,RS,Sul,4,6.4,Brasil,62352,0.75,0.591,0.653,0.858,0.754,871.81
430700,4307005,ERECHIM,n/d,RS,Sul,4,4.2,Brasil,95232,0.776,0.629,0.716,0.833,0.782,1038.39
291072,2910727,EUNÁPOLIS,n/d,BA,Nordeste,4,4.0,Brasil,99686,0.677,0.499,0.572,0.791,0.687,575.44
220390,2203909,FLORIANO,n/d,PI,Nordeste,4,7.0,Brasil,57242,0.7,0.562,0.633,0.802,0.676,536.3
312710,3127107,FRUTAL,n/d,MG,Sudeste,4,7.5,Brasil,53170,0.73,0.487,0.615,0.865,0.73,752.01
260640,2606408,GRAVATÁ,n/d,PE,Nordeste,4,5.3,Brasil,76074,0.634,0.358,0.51,0.794,0.63,402.96
291170,2911709,GUANAMBI,n/d,BA,Nordeste,4,5.1,Brasil,78399,0.673,0.455,0.584,0.789,0.663,496.05
312800,3128006,GUANHÃES,n/d,MG,Sudeste,4,12.8,Brasil,31146,0.686,0.404,0.576,0.82,0.683,560.99
250630,2506301,GUARABIRA,n/d,PB,Nordeste,4,7.3,Brasil,54979,0.673,0.461,0.586,0.812,0.641,430.83
351840,3518404,GUARATINGUETÁ,n/d,SP,Sudeste,4,3.6,Brasil,111540,0.798,0.673,0.751,0.886,0.764,926.78
351960,3519600,IBITINGA,n/d,SP,Sudeste,4,7.6,Brasil,52956,0.747,0.516,0.667,0.846,0.738,791.99
210530,2105302,IMPERATRIZ,n/d,MA,Nordeste,4,1.6,Brasil,246317,0.731,0.617,0.698,0.803,0.697,613.87
411070,4110706,IRATI,n/d,PR,Sul,4,7.1,Brasil,55969,0.726,0.476,0.64,0.835,0.715,685.81
291460,2914604,IRECÊ,n/d,BA,Nordeste,4,6.1,Brasil,65844,0.691,0.514,0.643,0.776,0.661,488.15
280290,2802908,ITABAIANA,n/d,SE,Nordeste,4,4.6,Brasil,86586,0.642,0.369,0.513,0.801,0.645,443.39
330220,3302205,ITAPERUNA,n/d,RJ,Sudeste,4,4.2,Brasil,94954,0.73,0.536,0.649,0.837,0.716,688.83
352430,3524303,JABOTICABAL,n/d,SP,Sudeste,4,5.6,Brasil,70863,0.778,0.597,0.71,0.851,0.778,1015.51
291750,2917508,JACOBINA,n/d,BA,Nordeste,4,5.1,Brasil,78990,0.649,0.444,0.558,0.772,0.636,417.88
420890,4208906,JARAGUÁ DO SUL,n/d,SC,Sul,4,2.8,Brasil,142186,0.803,0.687,0.755,0.865,0.793,1111.85
110011,1100114,JARU,n/d,RO,Norte,4,7.7,Brasil,51715,0.689,0.43,0.577,0.825,0.687,575.14
291800,2918001,JEQUIÉ,n/d,BA,Nordeste,4,2.7,Brasil,150577,0.665,0.49,0.568,0.79,0.656,473.92
352590,3525904,JUNDIAÍ,n/d,SP,Sudeste,4,1.1,Brasil,368777,0.822,0.674,0.768,0.866,0.834,1431.55
411330,4113304,LARANJEIRAS DO SUL,n/d,PR,Sul,4,13.1,Brasil,30561,0.706,0.43,0.594,0.835,0.709,659.33
313820,3138203,LAVRAS,n/d,MG,Sudeste,4,4.4,Brasil,91582,0.782,0.618,0.719,0.88,0.757,889.65
330240,3302403,MACAÉ,n/d,RJ,Sudeste,4,1.9,Brasil,206005,0.764,0.678,0.681,0.828,0.792,1103.42
411580,4115804,MEDIANEIRA,n/d,PR,Sul,4,9.6,Brasil,41568,0.763,0.546,0.686,0.849,0.762,914.67
353130,3531308,MONTE ALTO,n/d,SP,Sudeste,4,8.6,Brasil,46499,0.768,0.546,0.707,0.859,0.746,832.6
314390,3143906,MURIAÉ,n/d,MG,Sudeste,4,4.0,Brasil,99937,0.734,0.477,0.634,0.853,0.731,758.46
260960,2609600,OLINDA,RM Recife,PE,Nordeste,4,1.1,Brasil,376158,0.735,0.64,0.675,0.836,0.704,640.13
353390,3533908,OLÍMPIA,n/d,SP,Sudeste,4,8.0,Brasil,49865,0.773,0.573,0.724,0.867,0.737,783.14
411820,4118204,PARANAGUÁ,n/d,PR,Sul,4,2.9,Brasil,139894,0.75,0.592,0.676,0.852,0.733,765.85
411840,4118402,PARANAVAÍ,n/d,PR,Sul,4,4.9,Brasil,81023,0.763,0.575,0.703,0.844,0.75,852.66
411850,4118501,PATO BRANCO,n/d,PR,Sul,4,5.6,Brasil,71860,0.782,0.627,0.728,0.845,0.778,1013.22
251080,2510808,PATOS,n/d,PB,Nordeste,4,4.0,Brasil,100166,0.701,0.493,0.628,0.821,0.667,508.52
314810,3148103,PATROCÍNIO,n/d,MG,Sudeste,4,4.9,Brasil,81685,0.729,0.485,0.628,0.852,0.723,720.59
261110,2611101,PETROLINA,n/d,PE,Nordeste,4,1.4,Brasil,291908,0.697,0.536,0.611,0.799,0.695,605.06
353870,3538709,PIRACICABA,n/d,SP,Sudeste,4,1.1,Brasil,363011,0.785,0.64,0.717,0.848,0.797,1143.2
315180,3151800,POÇOS DE CALDAS,n/d,MG,Sudeste,4,2.6,Brasil,151812,0.779,0.613,0.706,0.872,0.768,953.96
354390,3543907,RIO CLARO,n/d,SP,Sudeste,4,2.2,Brasil,185172,0.803,0.671,0.766,0.862,0.784,1049.16
421480,4214805,RIO DO SUL,n/d,SC,Sul,4,6.6,Brasil,60758,0.802,0.612,0.727,0.894,0.793,1114.31
521880,5218805,RIO VERDE,n/d,GO,Centro-Oeste,4,2.3,Brasil,175474,0.754,0.556,0.656,0.853,0.765,936.75
110028,1100288,ROLIM DE MOURA,n/d,RO,Norte,4,7.9,Brasil,50379,0.7,0.474,0.598,0.808,0.709,657.65
431720,4317202,SANTA ROSA,n/d,RS,Sul,4,5.9,Brasil,68021,0.769,0.597,0.693,0.871,0.752,863.61
431740,4317400,SANTIAGO,n/d,RS,Sul,4,8.2,Brasil,48579,0.766,0.578,0.682,0.882,0.746,828.78
354780,3547809,SANTO ANDRÉ,RM São Paulo,SP,Sudeste,4,0.6,Brasil,674948,0.815,0.707,0.769,0.861,0.819,1304.31
316720,3167202,SETE LAGOAS,n/d,MG,Sudeste,4,1.9,Brasil,213087,0.76,0.59,0.705,0.84,0.742,809.26
510790,5107909,SINOP,n/d,MT,Centro-Oeste,4,3.6,Brasil,112124,0.754,0.571,0.682,0.832,0.755,877.68
231290,2312908,SOBRAL,n/d,CE,Nordeste,4,2.1,Brasil,186474,0.714,0.543,0.675,0.832,0.647,448.89
421660,4216602,SÃO JOSÉ,n/d,SC,Sul,4,1.9,Brasil,208673,0.809,0.728,0.752,0.88,0.799,1157.43
316470,3164704,SÃO SEBASTIÃO DO PARAÍSO,n/d,MG,Sudeste,4,6.2,Brasil,64629,0.722,0.485,0.613,0.836,0.735,775.73
355370,3553708,TAQUARITINGA,n/d,SP,Sudeste,4,7.4,Brasil,53797,0.748,0.53,0.696,0.827,0.727,739.25
261500,2615003,TAQUARITINGA DO NORTE,n/d,PE,Nordeste,4,16.2,Brasil,24693,0.641,0.353,0.52,0.796,0.636,419.74
231330,2313302,TAUÁ,n/d,CE,Nordeste,4,7.2,Brasil,55530,0.633,0.351,0.56,0.773,0.585,305.42
293135,2931350,TEIXEIRA DE FREITAS,n/d,BA,Nordeste,4,2.9,Brasil,136656,0.685,0.503,0.588,0.8,0.683,560.73
330580,3305802,TERESÓPOLIS,n/d,RJ,Sudeste,4,2.5,Brasil,162971,0.73,0.531,0.605,0.855,0.752,859.79
316860,3168606,TEÓFILO OTONI,n/d,MG,Sudeste,4,3.0,Brasil,133143,0.701,0.492,0.598,0.824,0.698,615.34
316940,3169406,TRÊS PONTAS,n/d,MG,Sudeste,4,7.5,Brasil,53564,0.731,0.481,0.643,0.85,0.714,682.15
330600,3306008,TRÊS RIOS,n/d,RJ,Sudeste,4,5.2,Brasil,77133,0.725,0.597,0.656,0.801,0.725,726.83
316990,3169901,UBÁ,n/d,MG,Sudeste,4,4.0,Brasil,101130,0.724,0.503,0.62,0.841,0.727,739.56
317130,3171303,VIÇOSA,n/d,MG,Sudeste,4,5.6,Brasil,71976,0.775,0.595,0.696,0.883,0.758,892.25
330630,3306305,VOLTA REDONDA,n/d,RJ,Sudeste,4,1.6,Brasil,257116,0.771,0.672,0.72,0.833,0.763,920.51
355710,3557105,VOTUPORANGA,n/d,SP,Sudeste,4,4.7,Brasil,84511,0.79,0.613,0.744,0.857,0.772,977.39
421950,4219507,XANXERÊ,n/d,SC,Sul,4,9.2,Brasil,43612,0.775,0.593,0.711,0.861,0.76,906.11
290070,2900702,ALAGOINHAS,n/d,BA,Nordeste,3,2.1,Brasil,141312,0.683,0.575,0.592,0.79,0.681,553.17
430040,4300406,ALEGRETE,n/d,RS,Sul,3,3.9,Brasil,76994,0.74,0.567,0.664,0.849,0.72,705.29
310160,3101607,ALFENAS,n/d,MG,Sudeste,3,4.1,Brasil,73347,0.761,0.568,0.712,0.841,0.737,783.41
510025,5100250,ALTA FLORESTA,n/d,MT,Centro-Oeste,3,6.2,Brasil,48593,0.714,0.496,0.629,0.817,0.709,660.84
150060,1500602,ALTAMIRA,n/d,PA,Norte,3,3.1,Brasil,98183,0.665,0.461,0.548,0.811,0.662,492.05
310150,3101508,ALÉM PARAÍBA,n/d,MG,Sudeste,3,8.8,Brasil,34233,0.726,0.517,0.626,0.857,0.713,674.5
410110,4101101,ANDIRÁ,n/d,PR,Sul,3,14.6,Brasil,20573,0.725,0.486,0.66,0.838,0.69,587.51
330010,3300100,ANGRA DOS REIS,n/d,RJ,Sudeste,3,1.8,Brasil,168814,0.724,0.554,0.605,0.846,0.74,798.68
500110,5001102,AQUIDAUANA,n/d,MS,Centro-Oeste,3,6.6,Brasil,45168,0.688,0.469,0.562,0.84,0.69,585.62
170210,1702109,ARAGUAÍNA,n/d,TO,Norte,3,2.0,Brasil,149300,0.752,0.639,0.712,0.821,0.727,737.63
420140,4201406,ARARANGUÁ,n/d,SC,Sul,3,4.9,Brasil,60793,0.76,0.565,0.691,0.853,0.745,827.2
310400,3104007,ARAXÁ,n/d,MG,Sudeste,3,3.2,Brasil,93153,0.772,0.628,0.709,0.858,0.756,883.88
