Codmun6,Codmun7,cidade,regiao_metropolitana,uf,regiao,veiculos_mapeados,vei100milh,pais,POP,IDHM,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,RDPC
313940.0,3139409.0,MANHUAÇU,n/d,MG,Sudeste,6,7.56515489654651,Brasil,79311.0,0.689,0.426,0.563,0.839,0.692,592.99
330270.0,3302700.0,MARICÁ,RM Rio de Janeiro,RJ,Sudeste,6,4.71594303140818,Brasil,127228.0,0.765,0.655,0.692,0.85,0.761,910.41
431240.0,4312401.0,MONTENEGRO,RM Porto Alegre,RS,Sul,6,10.2499273963476,Brasil,58537.0,0.755,0.575,0.654,0.866,0.761,914.23
314330.0,3143302.0,MONTES CLAROS,n/d,MG,Sudeste,6,1.67001597648618,Brasil,359278.0,0.77,0.646,0.744,0.868,0.707,650.62
314390.0,3143906.0,MURIAÉ,n/d,MG,Sudeste,6,6.00378238290123,Brasil,99937.0,0.734,0.477,0.634,0.853,0.731,758.46
500620.0,5006200.0,NOVA ANDRADINA,n/d,MS,Centro-Oeste,6,13.3377792597533,Brasil,44985.0,0.721,0.496,0.616,0.85,0.716,688.15
330350.0,3303500.0,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Sudeste,6,0.754471184859272,Brasil,795259.0,0.713,0.604,0.641,0.818,0.691,591.0
421210.0,4212106.0,PALMITOS,n/d,SC,Sul,6,37.5304935259899,Brasil,15987.0,0.737,0.435,0.632,0.836,0.757,887.5
315250.0,3152501.0,POUSO ALEGRE,n/d,MG,Sudeste,6,4.63045139183651,Brasil,129577.0,0.774,0.619,0.704,0.872,0.755,878.26
431680.0,4316808.0,SANTA CRUZ DO SUL,n/d,RS,Sul,6,5.12080840495353,Brasil,117169.0,0.773,0.619,0.693,0.852,0.782,1036.87
354730.0,3547304.0,SANTANA DE PARNAÍBA,RM São Paulo,SP,Sudeste,6,5.54282758111004,Brasil,108248.0,0.814,0.657,0.725,0.849,0.876,1858.69
522045.0,5220454.0,SENADOR CANEDO,n/d,GO,Centro-Oeste,6,7.11921119139999,Brasil,84279.0,0.701,0.538,0.617,0.827,0.676,537.58
355250.0,3552502.0,SUZANO,RM São Paulo,SP,Sudeste,6,2.29571046499615,Brasil,261357.0,0.765,0.62,0.723,0.873,0.708,654.61
330580.0,3305802.0,TERESÓPOLIS,n/d,RJ,Sudeste,6,3.68163661019445,Brasil,162971.0,0.73,0.531,0.605,0.855,0.752,859.79
432150.0,4321501.0,TORRES,n/d,RS,Sul,6,17.4185681936945,Brasil,34446.0,0.762,0.584,0.685,0.862,0.75,853.62
500830.0,5008305.0,TRÊS LAGOAS,n/d,MS,Centro-Oeste,6,5.93055322177304,Brasil,101171.0,0.744,0.579,0.645,0.849,0.752,863.66
510840.0,5108402.0,VÁRZEA GRANDE,n/d,MT,Centro-Oeste,6,2.38241775695368,Brasil,251845.0,0.734,0.604,0.661,0.842,0.711,668.86
330010.0,3300100.0,ANGRA DOS REIS,n/d,RJ,Sudeste,5,2.96183965784828,Brasil,168814.0,0.724,0.554,0.605,0.846,0.74,798.68
310400.0,3104007.0,ARAXÁ,n/d,MG,Sudeste,5,5.36751366032227,Brasil,93153.0,0.772,0.628,0.709,0.858,0.756,883.88
350280.0,3502804.0,ARAÇATUBA,n/d,SP,Sudeste,5,2.76951539019702,Brasil,180537.0,0.788,0.643,0.744,0.841,0.782,1036.09
430130.0,4301305.0,ARROIO GRANDE,n/d,RS,Sul,5,27.2271836201263,Brasil,18364.0,0.657,0.409,0.522,0.807,0.673,528.13
350410.0,3504107.0,ATIBAIA,n/d,SP,Sudeste,5,3.98403199974502,Brasil,125501.0,0.765,0.58,0.67,0.851,0.786,1063.52
421280.0,4212809.0,BALNEÁRIO PIÇARRAS,n/d,SC,Sul,5,29.3616771389982,Brasil,17029.0,0.756,0.562,0.668,0.869,0.745,826.13
330040.0,3300407.0,BARRA MANSA,n/d,RJ,Sudeste,5,2.81966547488806,Brasil,177326.0,0.729,0.582,0.657,0.819,0.72,705.1
310670.0,3106705.0,BETIM,RM Belo Horizonte,MG,Sudeste,5,1.32737959339708,Brasil,376682.0,0.749,0.587,0.687,0.864,0.709,660.56
410430.0,4104303.0,CAMPO MOURÃO,n/d,PR,Sul,5,5.75387235609565,Brasil,86898.0,0.757,0.575,0.689,0.841,0.749,843.42
330100.0,3301009.0,CAMPOS DOS GOYTACAZES,n/d,RJ,Sudeste,5,1.08555945392017,Brasil,460592.0,0.716,0.555,0.619,0.83,0.715,682.59
420390.0,4203907.0,CAPINZAL,n/d,SC,Sul,5,24.2154203796978,Brasil,20648.0,0.752,0.518,0.659,0.869,0.742,811.66
430470.0,4304705.0,CARAZINHO,n/d,RS,Sul,5,8.49978750531237,Brasil,58825.0,0.766,0.621,0.707,0.84,0.756,881.73
410550.0,4105508.0,CIANORTE,n/d,PR,Sul,5,7.17380699589658,Brasil,69698.0,0.755,0.549,0.685,0.841,0.747,837.13
500330.0,5003306.0,COXIM,n/d,MS,Centro-Oeste,5,15.6050060859524,Brasil,32041.0,0.703,0.45,0.579,0.836,0.719,703.01
510250.0,5102504.0,CÁCERES,n/d,MT,Centro-Oeste,5,5.72941136027685,Brasil,87269.0,0.708,0.525,0.633,0.813,0.691,590.43
430700.0,4307005.0,ERECHIM,n/d,RS,Sul,5,5.25033602150538,Brasil,95232.0,0.776,0.629,0.716,0.833,0.782,1038.39
430760.0,4307609.0,ESTÂNCIA VELHA,RM Porto Alegre,RS,Sul,5,11.7771758332352,Brasil,42455.0,0.757,0.543,0.652,0.887,0.749,848.45
520800.0,5208004.0,FORMOSA,RIDE DF,GO,Centro-Oeste,5,5.05397646868556,Brasil,98932.0,0.744,0.561,0.666,0.852,0.726,732.24
520860.0,5208608.0,GOIANÉSIA,n/d,GO,Centro-Oeste,5,8.45665961945032,Brasil,59125.0,0.727,0.472,0.636,0.84,0.719,701.38
320240.0,3202405.0,GUARAPARI,n/d,ES,Sudeste,5,4.77755694847883,Brasil,104656.0,0.731,0.564,0.626,0.837,0.746,830.51
351740.0,3517406.0,GUAÍRA,n/d,SP,Sudeste,5,13.3908246069793,Brasil,37339.0,0.753,0.512,0.683,0.824,0.759,901.23
420670.0,4206702.0,HERVAL D'OESTE,n/d,SC,Sul,5,23.6250236250236,Brasil,21164.0,0.758,0.57,0.684,0.859,0.74,799.29
352210.0,3522109.0,ITANHAÉM,n/d,SP,Sudeste,5,5.76515081634536,Brasil,86728.0,0.745,0.589,0.701,0.823,0.716,690.67
352230.0,3522307.0,ITAPETININGA,n/d,SP,Sudeste,5,3.55666839757862,Brasil,140581.0,0.763,0.598,0.705,0.864,0.728,741.64
352260.0,3522604.0,ITAPIRA,n/d,SP,Sudeste,5,7.4055423078632,Brasil,67517.0,0.762,0.558,0.692,0.852,0.75,849.81
521150.0,5211503.0,ITUMBIARA,n/d,GO,Centro-Oeste,5,5.42128831495517,Brasil,92229.0,0.752,0.556,0.682,0.838,0.744,821.43
352440.0,3524402.0,JACAREÍ,n/d,SP,Sudeste,5,2.37228788187904,Brasil,210767.0,0.777,0.66,0.749,0.837,0.749,846.53
291800.0,2918001.0,JEQUIÉ,n/d,BA,Nordeste,5,3.32056024492452,Brasil,150577.0,0.665,0.49,0.568,0.79,0.656,473.92
510525.0,5105259.0,LUCAS DO RIO VERDE,n/d,MT,Centro-Oeste,5,11.0360658632411,Brasil,45306.0,0.768,0.624,0.71,0.833,0.766,938.65
330240.0,3302403.0,MACAÉ,n/d,RJ,Sudeste,5,2.42712555520497,Brasil,206005.0,0.764,0.678,0.681,0.828,0.792,1103.42
330290.0,3302908.0,MIGUEL PEREIRA,n/d,RJ,Sudeste,5,20.3832042397065,Brasil,24530.0,0.745,0.561,0.675,0.828,0.74,801.63
421130.0,4211306.0,NAVEGANTES,n/d,SC,Sul,5,8.27663836056347,Brasil,60411.0,0.736,0.529,0.624,0.873,0.731,756.39
150553.0,1505536.0,PARAUAPEBAS,n/d,PA,Norte,5,3.25853900145331,Brasil,153443.0,0.715,0.603,0.644,0.809,0.701,627.61
411850.0,4118501.0,PATO BRANCO,n/d,PR,Sul,5,6.95797383801837,Brasil,71860.0,0.782,0.627,0.728,0.845,0.778,1013.22
353800.0,3538006.0,PINDAMONHANGABA,n/d,SP,Sudeste,5,3.41548718509208,Brasil,146392.0,0.773,0.663,0.736,0.843,0.745,826.02
421320.0,4213203.0,POMERODE,n/d,SC,Sul,5,18.1501379410483,Brasil,27548.0,0.78,0.558,0.687,0.886,0.78,1022.91
354260.0,3542602.0,REGISTRO,n/d,SP,Sudeste,5,9.23719263241516,Brasil,54129.0,0.754,0.572,0.702,0.851,0.718,699.41
330420.0,3304201.0,RESENDE,n/d,RJ,Sudeste,5,4.18637752752543,Brasil,119435.0,0.768,0.664,0.709,0.839,0.762,915.21
110028.0,1100288.0,ROLIM DE MOURA,n/d,RO,Norte,5,9.92477024156891,Brasil,50379.0,0.7,0.474,0.598,0.808,0.709,657.65
431640.0,4316402.0,ROSÁRIO DO SUL,n/d,RS,Sul,5,12.6681699561681,Brasil,39469.0,0.699,0.483,0.576,0.841,0.705,643.97
150680.0,1506807.0,SANTARÉM,n/d,PA,Norte,5,1.70611197554118,Brasil,293064.0,0.691,0.569,0.648,0.807,0.632,409.07
330470.0,3304706.0,SANTO ANTÔNIO DE PÁDUA,n/d,RJ,Sudeste,5,12.3578843302027,Brasil,40460.0,0.718,0.516,0.648,0.806,0.709,657.53
431990.0,4319901.0,SAPIRANGA,RM Porto Alegre,RS,Sul,5,6.68592212237912,Brasil,74784.0,0.711,0.46,0.598,0.832,0.722,713.99
421750.0,4217501.0,SEARA,n/d,SC,Sul,5,29.6138355839848,Brasil,16884.0,0.779,0.505,0.674,0.872,0.804,1188.18
510790.0,5107909.0,SINOP,n/d,MT,Centro-Oeste,5,4.45934857835967,Brasil,112124.0,0.754,0.571,0.682,0.832,0.755,877.68
421770.0,4217709.0,SOMBRIO,n/d,SC,Sul,5,18.8040616773223,Brasil,26590.0,0.728,0.475,0.617,0.858,0.729,746.69
431830.0,4318309.0,SÃO GABRIEL,n/d,RS,Sul,5,8.41439197603581,Brasil,59422.0,0.699,0.475,0.585,0.822,0.711,667.06
421780.0,4217808.0,TAIÓ,n/d,SC,Sul,5,29.2997363023733,Brasil,17065.0,0.761,0.491,0.67,0.879,0.749,848.34
510795.0,5107958.0,TANGARÁ DA SERRA,n/d,MT,Centro-Oeste,5,6.04602232191441,Brasil,82699.0,0.729,0.522,0.626,0.825,0.749,846.59
432240.0,4322400.0,URUGUAIANA,n/d,RS,Sul,5,4.02307636603558,Brasil,124283.0,0.744,0.606,0.661,0.863,0.722,714.26
317070.0,3170701.0,VARGINHA,n/d,MG,Sudeste,5,4.07883573712719,Brasil,122584.0,0.778,0.629,0.707,0.875,0.76,904.57
110030.0,1100304.0,VILHENA,n/d,RO,Norte,5,6.61253207078054,Brasil,75614.0,0.731,0.554,0.659,0.808,0.734,768.98
421950.0,4219507.0,XANXERÊ,n/d,SC,Sul,5,11.4647344767495,Brasil,43612.0,0.775,0.593,0.711,0.861,0.76,906.11
350010.0,3500105.0,ADAMANTINA,n/d,SP,Sudeste,4,11.9438638399522,Brasil,33490.0,0.79,0.608,0.75,0.852,0.772,975.43
350030.0,3500303.0,AGUAÍ,n/d,SP,Sudeste,4,12.4653307987161,Brasil,32089.0,0.715,0.467,0.606,0.858,0.703,636.07
430040.0,4300406.0,ALEGRETE,n/d,RS,Sul,4,5.19521001636491,Brasil,76994.0,0.74,0.567,0.664,0.849,0.72,705.29
350160.0,3501608.0,AMERICANA,n/d,SP,Sudeste,4,1.90647773472316,Brasil,209811.0,0.811,0.651,0.76,0.876,0.8,1161.68
350450.0,3504503.0,AVARÉ,n/d,SP,Sudeste,4,4.94847401432583,Brasil,80833.0,0.767,0.582,0.695,0.866,0.751,854.42
510180.0,5101803.0,BARRA DO GARÇAS,n/d,MT,Centro-Oeste,4,7.08981017033269,Brasil,56419.0,0.748,0.604,0.693,0.817,0.738,789.99
290320.0,2903201.0,BARREIRAS,n/d,BA,Nordeste,4,2.92675788395405,Brasil,136670.0,0.721,0.596,0.668,0.807,0.695,602.82
350610.0,3506102.0,BEBEDOURO,n/d,SP,Sudeste,4,5.3527459586768,Brasil,74728.0,0.78,0.594,0.735,0.853,0.756,881.64
430300.0,4303004.0,CACHOEIRA DO SUL,n/d,RS,Sul,4,4.81510015408321,Brasil,83072.0,0.742,0.539,0.648,0.854,0.739,793.67
311000.0,3110004.0,CAETÉ,RM Belo Horizonte,MG,Sudeste,4,9.8838645910551,Brasil,40470.0,0.728,0.538,0.663,0.844,0.69,586.16
290650.0,2906501.0,CANDEIAS,RM Salvador,BA,Nordeste,4,4.82835208343392,Brasil,82844.0,0.691,0.563,0.616,0.823,0.652,462.57
430440.0,4304408.0,CANELA,n/d,RS,Sul,4,10.2896537531512,Brasil,38874.0,0.748,0.562,0.667,0.849,0.738,787.78
351040.0,3510401.0,CAPIVARI,n/d,SP,Sudeste,4,8.35805925864014,Brasil,47858.0,0.75,0.547,0.669,0.848,0.744,820.46
420395.0,4203956.0,CAPIVARI DE BAIXO,n/d,SC,Sul,4,18.5030992691276,Brasil,21618.0,0.767,0.615,0.716,0.87,0.724,723.04
430463.0,4304630.0,CAPÃO DA CANOA,n/d,RS,Sul,4,9.5625149414296,Brasil,41830.0,0.743,0.585,0.637,0.852,0.756,884.47
351050.0,3510500.0,CARAGUATATUBA,n/d,SP,Sudeste,4,4.00368338871762,Brasil,99908.0,0.759,0.609,0.705,0.845,0.735,773.99
330130.0,3301306.0,CASIMIRO DE ABREU,n/d,RJ,Sudeste,4,11.3700966458215,Brasil,35180.0,0.726,0.568,0.642,0.811,0.734,768.45
351110.0,3511102.0,CATANDUVA,n/d,SP,Sudeste,4,3.56474467516264,Brasil,112210.0,0.785,0.611,0.74,0.853,0.767,945.05
430280.0,4302808.0,CAÇAPAVA DO SUL,n/d,RS,Sul,4,11.9979603467411,Brasil,33339.0,0.704,0.456,0.585,0.855,0.699,618.98
320150.0,3201506.0,COLATINA,n/d,ES,Sudeste,4,3.61027122162552,Brasil,110795.0,0.746,0.528,0.668,0.841,0.738,788.29
351000.0,3510005.0,CÂNDIDO MOTA,n/d,SP,Sudeste,4,13.4539706030742,Brasil,29731.0,0.747,0.532,0.704,0.845,0.701,627.55
351380.0,3513801.0,DIADEMA,RM São Paulo,SP,Sudeste,4,1.03768616738397,Brasil,385473.0,0.757,0.627,0.716,0.844,0.717,694.55
430680.0,4306809.0,ENCANTADO,n/d,RS,Sul,4,19.5934361988734,Brasil,20415.0,0.767,0.542,0.687,0.858,0.764,931.47
430820.0,4308201.0,FLORES DA CUNHA,n/d,RS,Sul,4,14.8120718385484,Brasil,27005.0,0.754,0.519,0.642,0.849,0.786,1062.06
312610.0,3126109.0,FORMIGA,n/d,MG,Sudeste,4,6.20308913839092,Brasil,64484.0,0.755,0.507,0.676,0.874,0.729,746.8
430850.0,4308508.0,FREDERICO WESTPHALEN,n/d,RS,Sul,4,14.0016802016242,Brasil,28568.0,0.76,0.55,0.688,0.846,0.754,875.03
312710.0,3127107.0,FRUTAL,n/d,MG,Sudeste,4,7.52303930788038,Brasil,53170.0,0.73,0.487,0.615,0.865,0.73,752.01
260600.0,2606002.0,GARANHUNS,n/d,PE,Nordeste,4,3.10592766294473,Brasil,128786.0,0.664,0.466,0.556,0.795,0.662,492.44
410860.0,4108601.0,GOIOERÊ,n/d,PR,Sul,4,13.8556929578441,Brasil,28869.0,0.731,0.49,0.639,0.85,0.72,707.58
312870.0,3128709.0,GUAXUPÉ,n/d,MG,Sudeste,4,8.13868316106454,Brasil,49148.0,0.751,0.524,0.659,0.88,0.729,746.7
410880.0,4108809.0,GUAÍRA,n/d,PR,Sul,4,13.1375833415443,Brasil,30447.0,0.724,0.482,0.615,0.836,0.739,795.84
170950.0,1709500.0,GURUPI,n/d,TO,Norte,4,5.24301368426572,Brasil,76292.0,0.759,0.655,0.706,0.843,0.736,778.9
430960.0,4309605.0,HORIZONTINA,n/d,RS,Sul,4,21.8698742482231,Brasil,18290.0,0.783,0.587,0.716,0.858,0.782,1037.04
431000.0,4310009.0,IBIRUBÁ,n/d,RS,Sul,4,20.8474487934539,Brasil,19187.0,0.765,0.511,0.671,0.848,0.786,1062.3
411070.0,4110706.0,IRATI,n/d,PR,Sul,4,7.14681341456878,Brasil,55969.0,0.726,0.476,0.64,0.835,0.715,685.81
330200.0,3302007.0,ITAGUAÍ,RM Rio de Janeiro,RJ,Sudeste,4,3.67640300729766,Brasil,108802.0,0.715,0.575,0.638,0.814,0.703,635.5
313420.0,3134202.0,ITUIUTABA,n/d,MG,Sudeste,4,4.13697525054556,Brasil,96689.0,0.739,0.513,0.644,0.84,0.745,824.46
420850.0,4208500.0,ITUPORANGA,n/d,SC,Sul,4,18.0529855124791,Brasil,22157.0,0.748,0.458,0.638,0.876,0.749,844.05
352410.0,3524105.0,ITUVERAVA,n/d,SP,Sudeste,4,10.3672601923127,Brasil,38583.0,0.765,0.573,0.694,0.841,0.768,950.39
431080.0,4310801.0,IVOTI,RM Porto Alegre,RS,Sul,4,20.2388180530257,Brasil,19764.0,0.784,0.606,0.729,0.848,0.78,1025.02
420700.0,4207007.0,IÇARA,n/d,SC,Sul,4,6.81825929840112,Brasil,58666.0,0.741,0.511,0.645,0.861,0.732,759.54
352430.0,3524303.0,JABOTICABAL,n/d,SP,Sudeste,4,5.64469469257581,Brasil,70863.0,0.778,0.597,0.71,0.851,0.778,1015.51
420880.0,4208807.0,JAGUARUNA,n/d,SC,Sul,4,23.1481481481481,Brasil,17280.0,0.721,0.446,0.628,0.83,0.719,701.05
313620.0,3136207.0,JOÃO MONLEVADE,n/d,MG,Sudeste,4,5.453306066803,Brasil,73350.0,0.758,0.592,0.708,0.849,0.724,724.4
291840.0,2918407.0,JUAZEIRO,n/d,BA,Nordeste,4,2.03013738954784,Brasil,197031.0,0.677,0.511,0.594,0.796,0.657,476.58
411320.0,4113205.0,LAPA,RM Curitiba,PR,Sul,4,8.9289700433055,Brasil,44798.0,0.706,0.448,0.595,0.848,0.696,608.6
352690.0,3526902.0,LIMEIRA,n/d,SP,Sudeste,4,1.45437621804008,Brasil,275032.0,0.775,0.61,0.719,0.852,0.761,910.85
291955.0,2919553.0,LUÍS EDUARDO MAGALHÃES,n/d,BA,Nordeste,4,6.71433846980226,Brasil,59574.0,0.716,0.519,0.59,0.826,0.754,871.12
330250.0,3302502.0,MAGÉ,RM Rio de Janeiro,RJ,Sudeste,4,1.76815117692563,Brasil,226225.0,0.709,0.545,0.626,0.832,0.685,567.59
352940.0,3529401.0,MAUÁ,RM São Paulo,SP,Sudeste,4,0.96382058479814,Brasil,415015.0,0.766,0.641,0.733,0.852,0.721,709.25
411580.0,4115804.0,MEDIANEIRA,n/d,PR,Sul,4,9.62278675904542,Brasil,41568.0,0.763,0.546,0.686,0.849,0.762,914.67
330340.0,3303401.0,NOVA FRIBURGO,n/d,RJ,Sudeste,4,2.20807825429333,Brasil,181153.0,0.745,0.55,0.645,0.846,0.758,894.75
431320.0,4313201.0,NOVA PETRÓPOLIS,n/d,RS,Sul,4,21.2179079142796,Brasil,18852.0,0.78,0.522,0.688,0.89,0.775,994.67
431350.0,4313508.0,OSÓRIO,n/d,RS,Sul,4,9.80223981179699,Brasil,40807.0,0.751,0.567,0.646,0.853,0.769,957.94
314610.0,3146107.0,OURO PRETO,n/d,MG,Sudeste,4,5.72770490864311,Brasil,69836.0,0.741,0.584,0.677,0.834,0.721,710.55
411790.0,4117909.0,PALOTINA,n/d,PR,Sul,4,14.0105078809107,Brasil,28550.0,0.768,0.569,0.689,0.864,0.76,904.85
431390.0,4313904.0,PANAMBI,n/d,RS,Sul,4,10.5716626582446,Brasil,37837.0,0.761,0.574,0.691,0.848,0.752,864.44
421220.0,4212205.0,PAPANDUVA,n/d,SC,Sul,4,22.3688625433397,Brasil,17882.0,0.704,0.394,0.603,0.836,0.691,589.35
353550.0,3535507.0,PARAGUAÇU PAULISTA,n/d,SP,Sudeste,4,9.7849751706255,Brasil,40879.0,0.762,0.577,0.739,0.836,0.717,694.42
330370.0,3303708.0,PARAÍBA DO SUL,n/d,RJ,Sudeste,4,9.7734991570357,Brasil,40927.0,0.702,0.527,0.61,0.812,0.697,613.56
353760.0,3537602.0,PERUÍBE,n/d,SP,Sudeste,4,6.73015445704479,Brasil,59434.0,0.749,0.576,0.675,0.854,0.73,753.85
411915.0,4119152.0,PINHAIS,RM Curitiba,PR,Sul,4,3.44373369607328,Brasil,116153.0,0.751,0.604,0.666,0.836,0.761,911.51
421360.0,4213609.0,PORTO UNIÃO,n/d,SC,Sul,4,11.9968808109891,Brasil,33342.0,0.786,0.593,0.724,0.891,0.752,864.41
431550.0,4315503.0,RESTINGA SECA,n/d,RS,Sul,4,25.408117893667,Brasil,15743.0,0.683,0.419,0.542,0.828,0.709,660.14
354330.0,3543303.0,RIBEIRÃO PIRES,RM São Paulo,SP,Sudeste,4,3.54688539126579,Brasil,112775.0,0.784,0.684,0.76,0.847,0.749,847.11
412220.0,4122206.0,RIO BRANCO DO SUL,RM Curitiba,PR,Sul,4,13.0518484680393,Brasil,30647.0,0.679,0.414,0.545,0.847,0.679,548.8
330452.0,3304524.0,RIO DAS OSTRAS,n/d,RJ,Sudeste,4,3.81130241731856,Brasil,104951.0,0.773,0.665,0.689,0.854,0.784,1051.19
354520.0,3545209.0,SALTO,n/d,SP,Sudeste,4,3.80235365691363,Brasil,105198.0,0.78,0.632,0.751,0.837,0.755,876.67
431750.0,4317509.0,SANTO ÂNGELO,n/d,RS,Sul,4,5.2891862586941,Brasil,75626.0,0.772,0.58,0.696,0.863,0.765,936.27
330550.0,3305505.0,SAQUAREMA,n/d,RJ,Sudeste,4,5.41125541125541,Brasil,73920.0,0.709,0.566,0.621,0.804,0.714,681.62
421620.0,4216206.0,SÃO FRANCISCO DO SUL,n/d,SC,Sul,4,9.46857616285951,Brasil,42245.0,0.762,0.634,0.699,0.856,0.74,801.49
431840.0,4318408.0,SÃO JERÔNIMO,RM Porto Alegre,RS,Sul,4,18.3141797536743,Brasil,21841.0,0.696,0.465,0.56,0.822,0.734,768.93
421650.0,4216503.0,SÃO JOAQUIM,n/d,SC,Sul,4,16.1433529744128,Brasil,24778.0,0.687,0.457,0.562,0.817,0.705,641.75
354910.0,3549102.0,SÃO JOÃO DA BOA VISTA,n/d,SP,Sudeste,4,4.80515112200279,Brasil,83244.0,0.797,0.624,0.749,0.871,0.776,998.31
330510.0,3305109.0,SÃO JOÃO DE MERITI,RM Rio de Janeiro,RJ,Sudeste,4,0.872908837765528,Brasil,458238.0,0.719,0.614,0.646,0.831,0.693,597.57
316250.0,3162500.0,SÃO JOÃO DEL REI,n/d,MG,Sudeste,4,4.76320897388571,Brasil,83977.0,0.758,0.574,0.69,0.86,0.733,764.74
431940.0,4319406.0,SÃO PEDRO DO SUL,n/d,RS,Sul,4,24.5188181929631,Brasil,16314.0,0.709,0.447,0.619,0.824,0.698,614.89
431960.0,4319604.0,SÃO SEPÉ,n/d,RS,Sul,4,16.9312169312169,Brasil,23625.0,0.708,0.43,0.576,0.871,0.708,656.77
355400.0,3554003.0,TATUÍ,n/d,SP,Sudeste,4,3.74139479197845,Brasil,106912.0,0.752,0.57,0.688,0.842,0.734,771.05
432145.0,4321451.0,TEUTÔNIA,n/d,RS,Sul,4,14.7248297441561,Brasil,27165.0,0.747,0.527,0.65,0.855,0.751,854.63
412770.0,4127700.0,TOLEDO,n/d,PR,Sul,4,3.36394523497157,Brasil,118908.0,0.768,0.586,0.702,0.855,0.755,876.72
432160.0,4321600.0,TRAMANDAÍ,n/d,RS,Sul,4,9.66043568564942,Brasil,41406.0,0.719,0.534,0.606,0.842,0.727,737.84
432200.0,4322004.0,TRIUNFO,RM Porto Alegre,RS,Sul,4,15.5551234687925,Brasil,25715.0,0.733,0.494,0.629,0.873,0.717,695.08
432190.0,4321907.0,TRÊS PASSOS,n/d,RS,Sul,4,17.0728584233215,Brasil,23429.0,0.768,0.555,0.71,0.858,0.745,823.33
355500.0,3555000.0,TUPÃ,n/d,SP,Sudeste,4,6.39355529626137,Brasil,62563.0,0.771,0.587,0.704,0.852,0.764,926.96
412820.0,4128203.0,UNIÃO DA VITÓRIA,n/d,PR,Sul,4,7.6203539654417,Brasil,52491.0,0.74,0.562,0.68,0.837,0.713,674.29
355620.0,3556206.0,VALINHOS,n/d,SP,Sudeste,4,3.75900987679845,Brasil,106411.0,0.819,0.673,0.763,0.85,0.848,1570.91
293330.0,2933307.0,VITÓRIA DA CONQUISTA,n/d,BA,Nordeste,4,1.31320194747849,Brasil,304599.0,0.678,0.493,0.581,0.788,0.681,555.66
290070.0,2900702.0,ALAGOINHAS,n/d,BA,Nordeste,3,2.12296195652174,Brasil,141312.0,0.683,0.575,0.592,0.79,0.681,553.17
310170.0,3101706.0,ALMENARA,n/d,MG,Sudeste,3,7.8019348798502,Brasil,38452.0,0.642,0.37,0.518,0.803,0.636,419.98
410040.0,4100400.0,ALMIRANTE TAMANDARÉ,RM Curitiba,PR,Sul,3,2.91239515377446,Brasil,103008.0,0.699,0.496,0.575,0.84,0.706,646.02
310150.0,3101508.0,ALÉM PARAÍBA,n/d,MG,Sudeste,3,8.76347384103059,Brasil,34233.0,0.726,0.517,0.626,0.857,0.713,674.5
320040.0,3200409.0,ANCHIETA,n/d,ES,Sudeste,3,12.6055716626749,Brasil,23799.0,0.73,0.526,0.654,0.856,0.696,608.42
500110.0,5001102.0,AQUIDAUANA,n/d,MS,Centro-Oeste,3,6.64187035069075,Brasil,45168.0,0.688,0.469,0.562,0.84,0.69,585.62
270030.0,2700300.0,ARAPIRACA,n/d,AL,Nordeste,3,1.40928436539925,Brasil,212874.0,0.649,0.42,0.549,0.78,0.638,423.28
350330.0,3503307.0,ARARAS,n/d,SP,Sudeste,3,2.54617055947854,Brasil,117824.0,0.781,0.617,0.728,0.859,0.763,921.76
310420.0,3104205.0,ARCOS,n/d,MG,Sudeste,3,8.24560921309403,Brasil,36383.0,0.749,0.536,0.671,0.874,0.717,691.16
330023.0,3300233.0,ARMAÇÃO DOS BÚZIOS,n/d,RJ,Sudeste,3,10.998680158381,Brasil,27276.0,0.728,0.58,0.624,0.824,0.75,851.39
330025.0,3300258.0,ARRAIAL DO CABO,n/d,RJ,Sudeste,3,10.8589423390162,Brasil,27627.0,0.733,0.627,0.677,0.805,0.722,714.47
410200.0,4102000.0,ASSIS CHATEAUBRIAND,n/d,PR,Sul,3,9.11826388255676,Brasil,32901.0,0.729,0.467,0.633,0.857,0.713,676.1
310510.0,3105103.0,BAMBUÍ,n/d,MG,Sudeste,3,13.3008202172467,Brasil,22555.0,0.741,0.481,0.636,0.87,0.735,777.46
500190.0,5001904.0,BATAGUASSU,n/d,MS,Centro-Oeste,3,15.2408047144889,Brasil,19684.0,0.71,0.467,0.606,0.847,0.698,614.34
350635.0,3506359.0,BERTIOGA,n/d,SP,Sudeste,3,6.35068481551261,Brasil,47239.0,0.73,0.542,0.654,0.817,0.727,736.03
310710.0,3107109.0,BOA ESPERANÇA,n/d,MG,Sudeste,3,7.83003601816568,Brasil,38314.0,0.704,0.436,0.587,0.855,0.694,599.17
110004.0,1100049.0,CACOAL,n/d,RO,Norte,3,3.8392137290283,Brasil,78141.0,0.718,0.488,0.62,0.821,0.727,738.06
350900.0,3509007.0,CAIEIRAS,RM São Paulo,SP,Sudeste,3,3.47648735717431,Brasil,86294.0,0.781,0.644,0.749,0.861,0.74,800.15
290570.0,2905701.0,CAMAÇARI,RM Salvador,BA,Nordeste,3,1.23959258723633,Brasil,242015.0,0.694,0.578,0.616,0.798,0.681,553.18
